,data,valor,data_extracao,responsavel
selic_4431,2005-11-18,0.069053,2023-07-14,AUTORA
selic_4432,2005-11-17,0.069086,2023-07-14,AUTORA
selic_4433,2005-11-16,0.06912,2023-07-14,AUTORA
selic_4434,2005-11-14,0.069153,2023-07-14,AUTORA
selic_4435,2005-11-11,0.069153,2023-07-14,AUTORA
selic_4436,2005-11-10,0.06912,2023-07-14,AUTORA
selic_4437,2005-11-09,0.069086,2023-07-14,AUTORA
selic_4438,2005-11-08,0.06902,2023-07-14,AUTORA
selic_4439,2005-11-07,0.068953,2023-07-14,AUTORA
selic_4440,2005-11-04,0.068919,2023-07-14,AUTORA
selic_4441,2005-11-03,0.068886,2023-07-14,AUTORA
selic_4442,2005-11-01,0.068886,2023-07-14,AUTORA
selic_4443,2005-10-31,0.068886,2023-07-14,AUTORA
selic_4444,2005-10-28,0.068886,2023-07-14,AUTORA
selic_4445,2005-10-27,0.068886,2023-07-14,AUTORA
selic_4446,2005-10-26,0.068886,2023-07-14,AUTORA
selic_4447,2005-10-25,0.068886,2023-07-14,AUTORA
selic_4448,2005-10-24,0.068886,2023-07-14,AUTORA
selic_4449,2005-10-21,0.068886,2023-07-14,AUTORA
selic_4450,2005-10-20,0.068886,2023-07-14,AUTORA
selic_4451,2005-10-19,0.070552,2023-07-14,AUTORA
selic_4452,2005-10-18,0.070552,2023-07-14,AUTORA
selic_4453,2005-10-17,0.070552,2023-07-14,AUTORA
selic_4454,2005-10-14,0.070552,2023-07-14,AUTORA
selic_4455,2005-10-13,0.070552,2023-07-14,AUTORA
selic_4456,2005-10-11,0.070552,2023-07-14,AUTORA
selic_4457,2005-10-10,0.070552,2023-07-14,AUTORA
selic_4458,2005-10-07,0.070552,2023-07-14,AUTORA
selic_4459,2005-10-06,0.070552,2023-07-14,AUTORA
selic_4460,2005-10-05,0.070552,2023-07-14,AUTORA
selic_4461,2005-10-04,0.070585,2023-07-14,AUTORA
selic_4462,2005-10-03,0.070651,2023-07-14,AUTORA
selic_4463,2005-09-30,0.070818,2023-07-14,AUTORA
selic_4464,2005-09-29,0.070784,2023-07-14,AUTORA
selic_4465,2005-09-28,0.070784,2023-07-14,AUTORA
selic_4466,2005-09-27,0.070718,2023-07-14,AUTORA
selic_4467,2005-09-26,0.070718,2023-07-14,AUTORA
selic_4468,2005-09-23,0.070718,2023-07-14,AUTORA
selic_4469,2005-09-22,0.070751,2023-07-14,AUTORA
selic_4470,2005-09-21,0.070718,2023-07-14,AUTORA
selic_4471,2005-09-20,0.070751,2023-07-14,AUTORA
selic_4472,2005-09-19,0.070751,2023-07-14,AUTORA
selic_4473,2005-09-16,0.070718,2023-07-14,AUTORA
selic_4474,2005-09-15,0.070685,2023-07-14,AUTORA
selic_4475,2005-09-14,0.071515,2023-07-14,AUTORA
selic_4476,2005-09-13,0.071515,2023-07-14,AUTORA
selic_4477,2005-09-12,0.071515,2023-07-14,AUTORA
selic_4478,2005-09-09,0.071515,2023-07-14,AUTORA
selic_4479,2005-09-08,0.071515,2023-07-14,AUTORA
selic_4480,2005-09-06,0.071515,2023-07-14,AUTORA
selic_4481,2005-09-05,0.071481,2023-07-14,AUTORA
selic_4482,2005-09-02,0.071481,2023-07-14,AUTORA
selic_4483,2005-09-01,0.071515,2023-07-14,AUTORA
selic_4484,2005-08-31,0.071481,2023-07-14,AUTORA
selic_4485,2005-08-30,0.071481,2023-07-14,AUTORA
selic_4486,2005-08-29,0.071481,2023-07-14,AUTORA
selic_4487,2005-08-26,0.071515,2023-07-14,AUTORA
selic_4488,2005-08-25,0.071515,2023-07-14,AUTORA
selic_4489,2005-08-24,0.071515,2023-07-14,AUTORA
selic_4490,2005-08-23,0.071515,2023-07-14,AUTORA
selic_4491,2005-08-22,0.071515,2023-07-14,AUTORA
selic_4492,2005-08-19,0.071515,2023-07-14,AUTORA
selic_4493,2005-08-18,0.071515,2023-07-14,AUTORA
selic_4494,2005-08-17,0.071548,2023-07-14,AUTORA
selic_4495,2005-08-16,0.071614,2023-07-14,AUTORA
selic_4496,2005-08-15,0.071581,2023-07-14,AUTORA
selic_4497,2005-08-12,0.071581,2023-07-14,AUTORA
selic_4498,2005-08-11,0.071581,2023-07-14,AUTORA
selic_4499,2005-08-10,0.071581,2023-07-14,AUTORA
selic_4500,2005-08-09,0.071581,2023-07-14,AUTORA
selic_4501,2005-08-08,0.071581,2023-07-14,AUTORA
selic_4502,2005-08-05,0.071581,2023-07-14,AUTORA
selic_4503,2005-08-04,0.071581,2023-07-14,AUTORA
selic_4504,2005-08-03,0.071548,2023-07-14,AUTORA
selic_4505,2005-08-02,0.071548,2023-07-14,AUTORA
selic_4506,2005-08-01,0.071515,2023-07-14,AUTORA
selic_4507,2005-07-29,0.071515,2023-07-14,AUTORA
selic_4508,2005-07-28,0.071481,2023-07-14,AUTORA
selic_4509,2005-07-27,0.071448,2023-07-14,AUTORA
selic_4510,2005-07-26,0.071448,2023-07-14,AUTORA
selic_4511,2005-07-25,0.071448,2023-07-14,AUTORA
selic_4512,2005-07-22,0.071448,2023-07-14,AUTORA
selic_4513,2005-07-21,0.071448,2023-07-14,AUTORA
selic_4514,2005-07-20,0.071448,2023-07-14,AUTORA
selic_4515,2005-07-19,0.071448,2023-07-14,AUTORA
selic_4516,2005-07-18,0.071448,2023-07-14,AUTORA
selic_4517,2005-07-15,0.071481,2023-07-14,AUTORA
selic_4518,2005-07-14,0.071448,2023-07-14,AUTORA
selic_4519,2005-07-13,0.071448,2023-07-14,AUTORA
selic_4520,2005-07-12,0.071448,2023-07-14,AUTORA
selic_4521,2005-07-11,0.071448,2023-07-14,AUTORA
selic_4522,2005-07-08,0.071448,2023-07-14,AUTORA
selic_4523,2005-07-07,0.071448,2023-07-14,AUTORA
selic_4524,2005-07-06,0.071448,2023-07-14,AUTORA
selic_4525,2005-07-05,0.071448,2023-07-14,AUTORA
selic_4526,2005-07-04,0.071448,2023-07-14,AUTORA
selic_4527,2005-07-01,0.071481,2023-07-14,AUTORA
selic_4528,2005-06-30,0.071515,2023-07-14,AUTORA
selic_4529,2005-06-29,0.071515,2023-07-14,AUTORA
selic_4530,2005-06-28,0.071515,2023-07-14,AUTORA
selic_4531,2005-06-27,0.071515,2023-07-14,AUTORA
selic_4532,2005-06-24,0.071515,2023-07-14,AUTORA
selic_4533,2005-06-23,0.071515,2023-07-14,AUTORA
selic_4534,2005-06-22,0.071515,2023-07-14,AUTORA
selic_4535,2005-06-21,0.071515,2023-07-14,AUTORA
selic_4536,2005-06-20,0.071515,2023-07-14,AUTORA
selic_4537,2005-06-17,0.071515,2023-07-14,AUTORA
selic_4538,2005-06-16,0.071515,2023-07-14,AUTORA
selic_4539,2005-06-15,0.071548,2023-07-14,AUTORA
selic_4540,2005-06-14,0.071548,2023-07-14,AUTORA
selic_4541,2005-06-13,0.071548,2023-07-14,AUTORA
selic_4542,2005-06-10,0.071548,2023-07-14,AUTORA
selic_4543,2005-06-09,0.071548,2023-07-14,AUTORA
selic_4544,2005-06-08,0.071548,2023-07-14,AUTORA
selic_4545,2005-06-07,0.071548,2023-07-14,AUTORA
selic_4546,2005-06-06,0.071548,2023-07-14,AUTORA
selic_4547,2005-06-03,0.071548,2023-07-14,AUTORA
selic_4548,2005-06-02,0.071548,2023-07-14,AUTORA
selic_4549,2005-06-01,0.071581,2023-07-14,AUTORA
selic_4550,2005-05-31,0.071581,2023-07-14,AUTORA
selic_4551,2005-05-30,0.071548,2023-07-14,AUTORA
selic_4552,2005-05-27,0.071548,2023-07-14,AUTORA
selic_4553,2005-05-25,0.071548,2023-07-14,AUTORA
selic_4554,2005-05-24,0.071548,2023-07-14,AUTORA
selic_4555,2005-05-23,0.071548,2023-07-14,AUTORA
selic_4556,2005-05-20,0.071548,2023-07-14,AUTORA
selic_4557,2005-05-19,0.071581,2023-07-14,AUTORA
selic_4558,2005-05-18,0.070751,2023-07-14,AUTORA
selic_4559,2005-05-17,0.070784,2023-07-14,AUTORA
selic_4560,2005-05-16,0.070784,2023-07-14,AUTORA
selic_4561,2005-05-13,0.070784,2023-07-14,AUTORA
selic_4562,2005-05-12,0.070784,2023-07-14,AUTORA
selic_4563,2005-05-11,0.070784,2023-07-14,AUTORA
selic_4564,2005-05-10,0.070784,2023-07-14,AUTORA
selic_4565,2005-05-09,0.070784,2023-07-14,AUTORA
selic_4566,2005-05-06,0.070751,2023-07-14,AUTORA
selic_4567,2005-05-05,0.070751,2023-07-14,AUTORA
selic_4568,2005-05-04,0.070751,2023-07-14,AUTORA
selic_4569,2005-05-03,0.070751,2023-07-14,AUTORA
selic_4570,2005-05-02,0.070718,2023-07-14,AUTORA
selic_4571,2005-04-29,0.070718,2023-07-14,AUTORA
selic_4572,2005-04-28,0.070718,2023-07-14,AUTORA
selic_4573,2005-04-27,0.070718,2023-07-14,AUTORA
selic_4574,2005-04-26,0.070685,2023-07-14,AUTORA
selic_4575,2005-04-25,0.070685,2023-07-14,AUTORA
selic_4576,2005-04-22,0.070685,2023-07-14,AUTORA
selic_4577,2005-04-20,0.069853,2023-07-14,AUTORA
selic_4578,2005-04-19,0.069853,2023-07-14,AUTORA
selic_4579,2005-04-18,0.069853,2023-07-14,AUTORA
selic_4580,2005-04-15,0.069853,2023-07-14,AUTORA
selic_4581,2005-04-14,0.069853,2023-07-14,AUTORA
selic_4582,2005-04-13,0.069853,2023-07-14,AUTORA
selic_4583,2005-04-12,0.069853,2023-07-14,AUTORA
selic_4584,2005-04-11,0.069853,2023-07-14,AUTORA
selic_4585,2005-04-08,0.069853,2023-07-14,AUTORA
selic_4586,2005-04-07,0.069853,2023-07-14,AUTORA
selic_4587,2005-04-06,0.069853,2023-07-14,AUTORA
selic_4588,2005-04-05,0.069853,2023-07-14,AUTORA
selic_4589,2005-04-04,0.069853,2023-07-14,AUTORA
selic_4590,2005-04-01,0.069853,2023-07-14,AUTORA
selic_4591,2005-03-31,0.069886,2023-07-14,AUTORA
selic_4592,2005-03-30,0.069886,2023-07-14,AUTORA
selic_4593,2005-03-29,0.069886,2023-07-14,AUTORA
selic_4594,2005-03-28,0.069886,2023-07-14,AUTORA
selic_4595,2005-03-24,0.069853,2023-07-14,AUTORA
selic_4596,2005-03-23,0.069853,2023-07-14,AUTORA
selic_4597,2005-03-22,0.069853,2023-07-14,AUTORA
selic_4598,2005-03-21,0.069853,2023-07-14,AUTORA
selic_4599,2005-03-18,0.069853,2023-07-14,AUTORA
selic_4600,2005-03-17,0.069853,2023-07-14,AUTORA
selic_4601,2005-03-16,0.068218,2023-07-14,AUTORA
selic_4602,2005-03-15,0.068218,2023-07-14,AUTORA
selic_4603,2005-03-14,0.068218,2023-07-14,AUTORA
selic_4604,2005-03-11,0.068218,2023-07-14,AUTORA
selic_4605,2005-03-10,0.068218,2023-07-14,AUTORA
selic_4606,2005-03-09,0.068218,2023-07-14,AUTORA
selic_4607,2005-03-08,0.068218,2023-07-14,AUTORA
selic_4608,2005-03-07,0.068218,2023-07-14,AUTORA
selic_4609,2005-03-04,0.068184,2023-07-14,AUTORA
selic_4610,2005-03-03,0.068184,2023-07-14,AUTORA
selic_4611,2005-03-02,0.068184,2023-07-14,AUTORA
selic_4612,2005-03-01,0.068184,2023-07-14,AUTORA
selic_4613,2005-02-28,0.068184,2023-07-14,AUTORA
selic_4614,2005-02-25,0.068218,2023-07-14,AUTORA
selic_4615,2005-02-24,0.068218,2023-07-14,AUTORA
selic_4616,2005-02-23,0.068218,2023-07-14,AUTORA
selic_4617,2005-02-22,0.068218,2023-07-14,AUTORA
selic_4618,2005-02-21,0.068218,2023-07-14,AUTORA
selic_4619,2005-02-18,0.068218,2023-07-14,AUTORA
selic_4620,2005-02-17,0.068218,2023-07-14,AUTORA
selic_4621,2005-02-16,0.066576,2023-07-14,AUTORA
selic_4622,2005-02-15,0.066576,2023-07-14,AUTORA
selic_4623,2005-02-14,0.066576,2023-07-14,AUTORA
selic_4624,2005-02-11,0.066576,2023-07-14,AUTORA
selic_4625,2005-02-10,0.066542,2023-07-14,AUTORA
selic_4626,2005-02-09,0.066542,2023-07-14,AUTORA
selic_4627,2005-02-04,0.066542,2023-07-14,AUTORA
selic_4628,2005-02-03,0.066542,2023-07-14,AUTORA
selic_4629,2005-02-02,0.066542,2023-07-14,AUTORA
selic_4630,2005-02-01,0.066509,2023-07-14,AUTORA
selic_4631,2005-01-31,0.066509,2023-07-14,AUTORA
selic_4632,2005-01-28,0.066509,2023-07-14,AUTORA
selic_4633,2005-01-27,0.066509,2023-07-14,AUTORA
selic_4634,2005-01-26,0.066509,2023-07-14,AUTORA
selic_4635,2005-01-25,0.066509,2023-07-14,AUTORA
selic_4636,2005-01-24,0.066509,2023-07-14,AUTORA
selic_4637,2005-01-21,0.066509,2023-07-14,AUTORA
selic_4638,2005-01-20,0.066509,2023-07-14,AUTORA
selic_4639,2005-01-19,0.06486,2023-07-14,AUTORA
selic_4640,2005-01-18,0.064826,2023-07-14,AUTORA
selic_4641,2005-01-17,0.064826,2023-07-14,AUTORA
selic_4642,2005-01-14,0.064826,2023-07-14,AUTORA
selic_4643,2005-01-13,0.064826,2023-07-14,AUTORA
selic_4644,2005-01-12,0.064826,2023-07-14,AUTORA
selic_4645,2005-01-11,0.064826,2023-07-14,AUTORA
selic_4646,2005-01-10,0.064826,2023-07-14,AUTORA
selic_4647,2005-01-07,0.064826,2023-07-14,AUTORA
selic_4648,2005-01-06,0.064826,2023-07-14,AUTORA
selic_4649,2005-01-05,0.064826,2023-07-14,AUTORA
selic_4650,2005-01-04,0.064826,2023-07-14,AUTORA
selic_4651,2005-01-03,0.064826,2023-07-14,AUTORA
selic_4652,2004-12-31,0.06486,2023-07-14,AUTORA
selic_4653,2004-12-30,0.06486,2023-07-14,AUTORA
selic_4654,2004-12-29,0.064826,2023-07-14,AUTORA
selic_4655,2004-12-28,0.064826,2023-07-14,AUTORA
selic_4656,2004-12-27,0.064826,2023-07-14,AUTORA
selic_4657,2004-12-24,0.064826,2023-07-14,AUTORA
selic_4658,2004-12-23,0.064826,2023-07-14,AUTORA
selic_4659,2004-12-22,0.064826,2023-07-14,AUTORA
selic_4660,2004-12-21,0.064826,2023-07-14,AUTORA
selic_4661,2004-12-20,0.064826,2023-07-14,AUTORA
selic_4662,2004-12-17,0.064826,2023-07-14,AUTORA
selic_4663,2004-12-16,0.064826,2023-07-14,AUTORA
selic_4664,2004-12-15,0.06317,2023-07-14,AUTORA
selic_4665,2004-12-14,0.063136,2023-07-14,AUTORA
selic_4666,2004-12-13,0.063136,2023-07-14,AUTORA
selic_4667,2004-12-10,0.063136,2023-07-14,AUTORA
selic_4668,2004-12-09,0.063136,2023-07-14,AUTORA
selic_4669,2004-12-08,0.063136,2023-07-14,AUTORA
selic_4670,2004-12-07,0.063136,2023-07-14,AUTORA
selic_4671,2004-12-06,0.063136,2023-07-14,AUTORA
selic_4672,2004-12-03,0.063102,2023-07-14,AUTORA
selic_4673,2004-12-02,0.063102,2023-07-14,AUTORA
selic_4674,2004-12-01,0.063102,2023-07-14,AUTORA
selic_4675,2004-11-30,0.063035,2023-07-14,AUTORA
selic_4676,2004-11-29,0.063068,2023-07-14,AUTORA
selic_4677,2004-11-26,0.063068,2023-07-14,AUTORA
selic_4678,2004-11-25,0.063102,2023-07-14,AUTORA
selic_4679,2004-11-24,0.063136,2023-07-14,AUTORA
selic_4680,2004-11-23,0.063102,2023-07-14,AUTORA
selic_4681,2004-11-22,0.063102,2023-07-14,AUTORA
selic_4682,2004-11-19,0.063136,2023-07-14,AUTORA
selic_4683,2004-11-18,0.063136,2023-07-14,AUTORA
selic_4684,2004-11-17,0.061439,2023-07-14,AUTORA
selic_4685,2004-11-16,0.061439,2023-07-14,AUTORA
selic_4686,2004-11-12,0.061439,2023-07-14,AUTORA
selic_4687,2004-11-11,0.061439,2023-07-14,AUTORA
selic_4688,2004-11-10,0.061439,2023-07-14,AUTORA
selic_4689,2004-11-09,0.061439,2023-07-14,AUTORA
selic_4690,2004-11-08,0.061439,2023-07-14,AUTORA
selic_4691,2004-11-05,0.061405,2023-07-14,AUTORA
selic_4692,2004-11-04,0.061405,2023-07-14,AUTORA
selic_4693,2004-11-03,0.061405,2023-07-14,AUTORA
selic_4694,2004-11-01,0.061439,2023-07-14,AUTORA
selic_4695,2004-10-29,0.061439,2023-07-14,AUTORA
selic_4696,2004-10-28,0.061439,2023-07-14,AUTORA
selic_4697,2004-10-27,0.061439,2023-07-14,AUTORA
selic_4698,2004-10-26,0.061439,2023-07-14,AUTORA
selic_4699,2004-10-25,0.061439,2023-07-14,AUTORA
selic_4700,2004-10-22,0.061439,2023-07-14,AUTORA
selic_4701,2004-10-21,0.061439,2023-07-14,AUTORA
selic_4702,2004-10-20,0.059735,2023-07-14,AUTORA
selic_4703,2004-10-19,0.059735,2023-07-14,AUTORA
selic_4704,2004-10-18,0.059735,2023-07-14,AUTORA
selic_4705,2004-10-15,0.059735,2023-07-14,AUTORA
selic_4706,2004-10-14,0.059735,2023-07-14,AUTORA
selic_4707,2004-10-13,0.059735,2023-07-14,AUTORA
selic_4708,2004-10-11,0.059735,2023-07-14,AUTORA
selic_4709,2004-10-08,0.059735,2023-07-14,AUTORA
selic_4710,2004-10-07,0.059701,2023-07-14,AUTORA
selic_4711,2004-10-06,0.059667,2023-07-14,AUTORA
selic_4712,2004-10-05,0.059598,2023-07-14,AUTORA
selic_4713,2004-10-04,0.059667,2023-07-14,AUTORA
selic_4714,2004-10-01,0.059701,2023-07-14,AUTORA
selic_4715,2004-09-30,0.059735,2023-07-14,AUTORA
selic_4716,2004-09-29,0.059701,2023-07-14,AUTORA
selic_4717,2004-09-28,0.059735,2023-07-14,AUTORA
selic_4718,2004-09-27,0.059735,2023-07-14,AUTORA
selic_4719,2004-09-24,0.059735,2023-07-14,AUTORA
selic_4720,2004-09-23,0.059735,2023-07-14,AUTORA
selic_4721,2004-09-22,0.059735,2023-07-14,AUTORA
selic_4722,2004-09-21,0.059735,2023-07-14,AUTORA
selic_4723,2004-09-20,0.059735,2023-07-14,AUTORA
selic_4724,2004-09-17,0.059701,2023-07-14,AUTORA
selic_4725,2004-09-16,0.059667,2023-07-14,AUTORA
selic_4726,2004-09-15,0.058811,2023-07-14,AUTORA
selic_4727,2004-09-14,0.058811,2023-07-14,AUTORA
selic_4728,2004-09-13,0.058743,2023-07-14,AUTORA
selic_4729,2004-09-10,0.058709,2023-07-14,AUTORA
selic_4730,2004-09-09,0.058674,2023-07-14,AUTORA
selic_4731,2004-09-08,0.058674,2023-07-14,AUTORA
selic_4732,2004-09-06,0.05864,2023-07-14,AUTORA
selic_4733,2004-09-03,0.05864,2023-07-14,AUTORA
selic_4734,2004-09-02,0.05864,2023-07-14,AUTORA
selic_4735,2004-09-01,0.05864,2023-07-14,AUTORA
selic_4736,2004-08-31,0.058606,2023-07-14,AUTORA
selic_4737,2004-08-30,0.058606,2023-07-14,AUTORA
selic_4738,2004-08-27,0.058503,2023-07-14,AUTORA
selic_4739,2004-08-26,0.058435,2023-07-14,AUTORA
selic_4740,2004-08-25,0.058366,2023-07-14,AUTORA
selic_4741,2004-08-24,0.058332,2023-07-14,AUTORA
selic_4742,2004-08-23,0.058366,2023-07-14,AUTORA
selic_4743,2004-08-20,0.0584,2023-07-14,AUTORA
selic_4744,2004-08-19,0.058435,2023-07-14,AUTORA
selic_4745,2004-08-18,0.058469,2023-07-14,AUTORA
selic_4746,2004-08-17,0.058503,2023-07-14,AUTORA
selic_4747,2004-08-16,0.058503,2023-07-14,AUTORA
selic_4748,2004-08-13,0.058503,2023-07-14,AUTORA
selic_4749,2004-08-12,0.058503,2023-07-14,AUTORA
selic_4750,2004-08-11,0.058503,2023-07-14,AUTORA
selic_4751,2004-08-10,0.058469,2023-07-14,AUTORA
selic_4752,2004-08-09,0.058435,2023-07-14,AUTORA
selic_4753,2004-08-06,0.058435,2023-07-14,AUTORA
selic_4754,2004-08-05,0.058366,2023-07-14,AUTORA
selic_4755,2004-08-04,0.058332,2023-07-14,AUTORA
selic_4756,2004-08-03,0.058298,2023-07-14,AUTORA
selic_4757,2004-08-02,0.058298,2023-07-14,AUTORA
selic_4758,2004-07-30,0.058298,2023-07-14,AUTORA
selic_4759,2004-07-29,0.05816,2023-07-14,AUTORA
selic_4760,2004-07-28,0.058092,2023-07-14,AUTORA
selic_4761,2004-07-27,0.058058,2023-07-14,AUTORA
selic_4762,2004-07-26,0.058058,2023-07-14,AUTORA
selic_4763,2004-07-23,0.058058,2023-07-14,AUTORA
selic_4764,2004-07-22,0.058058,2023-07-14,AUTORA
selic_4765,2004-07-21,0.058058,2023-07-14,AUTORA
selic_4766,2004-07-20,0.058092,2023-07-14,AUTORA
selic_4767,2004-07-19,0.058092,2023-07-14,AUTORA
selic_4768,2004-07-16,0.058092,2023-07-14,AUTORA
selic_4769,2004-07-15,0.058126,2023-07-14,AUTORA
selic_4770,2004-07-14,0.058092,2023-07-14,AUTORA
selic_4771,2004-07-13,0.05816,2023-07-14,AUTORA
selic_4772,2004-07-12,0.05816,2023-07-14,AUTORA
selic_4773,2004-07-09,0.058126,2023-07-14,AUTORA
selic_4774,2004-07-08,0.058126,2023-07-14,AUTORA
selic_4775,2004-07-07,0.058195,2023-07-14,AUTORA
selic_4776,2004-07-06,0.058229,2023-07-14,AUTORA
selic_4777,2004-07-05,0.058229,2023-07-14,AUTORA
selic_4778,2004-07-02,0.058263,2023-07-14,AUTORA
selic_4779,2004-07-01,0.058229,2023-07-14,AUTORA
selic_4780,2004-06-30,0.058229,2023-07-14,AUTORA
selic_4781,2004-06-29,0.058263,2023-07-14,AUTORA
selic_4782,2004-06-28,0.058263,2023-07-14,AUTORA
selic_4783,2004-06-25,0.058229,2023-07-14,AUTORA
selic_4784,2004-06-24,0.058195,2023-07-14,AUTORA
selic_4785,2004-06-23,0.058195,2023-07-14,AUTORA
selic_4786,2004-06-22,0.058298,2023-07-14,AUTORA
selic_4787,2004-06-21,0.058263,2023-07-14,AUTORA
selic_4788,2004-06-18,0.058195,2023-07-14,AUTORA
selic_4789,2004-06-17,0.058195,2023-07-14,AUTORA
selic_4790,2004-06-16,0.058229,2023-07-14,AUTORA
selic_4791,2004-06-15,0.058298,2023-07-14,AUTORA
selic_4792,2004-06-14,0.058229,2023-07-14,AUTORA
selic_4793,2004-06-11,0.058195,2023-07-14,AUTORA
selic_4794,2004-06-09,0.058298,2023-07-14,AUTORA
selic_4795,2004-06-08,0.058366,2023-07-14,AUTORA
selic_4796,2004-06-07,0.058298,2023-07-14,AUTORA
selic_4797,2004-06-04,0.058195,2023-07-14,AUTORA
selic_4798,2004-06-03,0.058092,2023-07-14,AUTORA
selic_4799,2004-06-02,0.058058,2023-07-14,AUTORA
selic_4800,2004-06-01,0.05816,2023-07-14,AUTORA
selic_4801,2004-05-31,0.05816,2023-07-14,AUTORA
selic_4802,2004-05-28,0.05816,2023-07-14,AUTORA
selic_4803,2004-05-27,0.058195,2023-07-14,AUTORA
selic_4804,2004-05-26,0.058229,2023-07-14,AUTORA
selic_4805,2004-05-25,0.058195,2023-07-14,AUTORA
selic_4806,2004-05-24,0.058229,2023-07-14,AUTORA
selic_4807,2004-05-21,0.058263,2023-07-14,AUTORA
selic_4808,2004-05-20,0.058126,2023-07-14,AUTORA
selic_4809,2004-05-19,0.057989,2023-07-14,AUTORA
selic_4810,2004-05-18,0.058058,2023-07-14,AUTORA
selic_4811,2004-05-17,0.058092,2023-07-14,AUTORA
selic_4812,2004-05-14,0.058126,2023-07-14,AUTORA
selic_4813,2004-05-13,0.058023,2023-07-14,AUTORA
selic_4814,2004-05-12,0.057989,2023-07-14,AUTORA
selic_4815,2004-05-11,0.058023,2023-07-14,AUTORA
selic_4816,2004-05-10,0.058058,2023-07-14,AUTORA
selic_4817,2004-05-07,0.058092,2023-07-14,AUTORA
selic_4818,2004-05-06,0.058126,2023-07-14,AUTORA
selic_4819,2004-05-05,0.05816,2023-07-14,AUTORA
selic_4820,2004-05-04,0.058195,2023-07-14,AUTORA
selic_4821,2004-05-03,0.058195,2023-07-14,AUTORA
selic_4822,2004-04-30,0.058229,2023-07-14,AUTORA
selic_4823,2004-04-29,0.058229,2023-07-14,AUTORA
selic_4824,2004-04-28,0.058298,2023-07-14,AUTORA
selic_4825,2004-04-27,0.058332,2023-07-14,AUTORA
selic_4826,2004-04-26,0.058366,2023-07-14,AUTORA
selic_4827,2004-04-23,0.0584,2023-07-14,AUTORA
selic_4828,2004-04-22,0.058435,2023-07-14,AUTORA
selic_4829,2004-04-20,0.058503,2023-07-14,AUTORA
selic_4830,2004-04-19,0.058503,2023-07-14,AUTORA
selic_4831,2004-04-16,0.058435,2023-07-14,AUTORA
selic_4832,2004-04-15,0.058435,2023-07-14,AUTORA
selic_4833,2004-04-14,0.059119,2023-07-14,AUTORA
selic_4834,2004-04-13,0.059188,2023-07-14,AUTORA
selic_4835,2004-04-12,0.059222,2023-07-14,AUTORA
selic_4836,2004-04-08,0.059222,2023-07-14,AUTORA
selic_4837,2004-04-07,0.059256,2023-07-14,AUTORA
selic_4838,2004-04-06,0.059256,2023-07-14,AUTORA
selic_4839,2004-04-05,0.059291,2023-07-14,AUTORA
selic_4840,2004-04-02,0.059291,2023-07-14,AUTORA
selic_4841,2004-04-01,0.059256,2023-07-14,AUTORA
selic_4842,2004-03-31,0.059291,2023-07-14,AUTORA
selic_4843,2004-03-30,0.059154,2023-07-14,AUTORA
selic_4844,2004-03-29,0.059222,2023-07-14,AUTORA
selic_4845,2004-03-26,0.059291,2023-07-14,AUTORA
selic_4846,2004-03-25,0.059256,2023-07-14,AUTORA
selic_4847,2004-03-24,0.059291,2023-07-14,AUTORA
selic_4848,2004-03-23,0.059325,2023-07-14,AUTORA
selic_4849,2004-03-22,0.059222,2023-07-14,AUTORA
selic_4850,2004-03-19,0.059085,2023-07-14,AUTORA
selic_4851,2004-03-18,0.058983,2023-07-14,AUTORA
selic_4852,2004-03-17,0.059701,2023-07-14,AUTORA
selic_4853,2004-03-16,0.059735,2023-07-14,AUTORA
selic_4854,2004-03-15,0.059769,2023-07-14,AUTORA
selic_4855,2004-03-12,0.059803,2023-07-14,AUTORA
selic_4856,2004-03-11,0.059837,2023-07-14,AUTORA
selic_4857,2004-03-10,0.059871,2023-07-14,AUTORA
selic_4858,2004-03-09,0.059906,2023-07-14,AUTORA
selic_4859,2004-03-08,0.059906,2023-07-14,AUTORA
selic_4860,2004-03-05,0.05994,2023-07-14,AUTORA
selic_4861,2004-03-04,0.059837,2023-07-14,AUTORA
selic_4862,2004-03-03,0.059871,2023-07-14,AUTORA
selic_4863,2004-03-02,0.059906,2023-07-14,AUTORA
selic_4864,2004-03-01,0.059906,2023-07-14,AUTORA
selic_4865,2004-02-27,0.05994,2023-07-14,AUTORA
selic_4866,2004-02-26,0.059974,2023-07-14,AUTORA
selic_4867,2004-02-25,0.060008,2023-07-14,AUTORA
selic_4868,2004-02-20,0.060008,2023-07-14,AUTORA
selic_4869,2004-02-19,0.060042,2023-07-14,AUTORA
selic_4870,2004-02-18,0.060042,2023-07-14,AUTORA
selic_4871,2004-02-17,0.060042,2023-07-14,AUTORA
selic_4872,2004-02-16,0.060042,2023-07-14,AUTORA
selic_4873,2004-02-13,0.060008,2023-07-14,AUTORA
selic_4874,2004-02-12,0.059906,2023-07-14,AUTORA
selic_4875,2004-02-11,0.059837,2023-07-14,AUTORA
selic_4876,2004-02-10,0.059803,2023-07-14,AUTORA
selic_4877,2004-02-09,0.059837,2023-07-14,AUTORA
selic_4878,2004-02-06,0.059837,2023-07-14,AUTORA
selic_4879,2004-02-05,0.059871,2023-07-14,AUTORA
selic_4880,2004-02-04,0.059871,2023-07-14,AUTORA
selic_4881,2004-02-03,0.059906,2023-07-14,AUTORA
